id,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
167584,80,0,2,0,3943,0.986,5,0,4514,157.36,3494.37,1019.63,0,0,0,01-02-2009,322.49,01-02-2016
167645,0,0,3,0,5405,0.4,19,0,6778.258742,790.8,6000,778.26,0,0,0,01-04-2010,3.94,01-07-2015
167846,0,0,9,0,12102,0.49,15,0,13441.00357,1754.47,11300,2141,0,0,0,01-06-2010,7.17,01-06-2010
168100,0,0,12,0,18076,0.814,25,0,21557.49245,631.95,17999.99,3557.5,0,0,0,01-11-2010,5.19,01-11-2010
168190,25,0,8,0,4504,0.392,11,0,2529.27,539.64,1901,596.19,14.98526634,17.09,5.83,01-08-2009,132.35,01-05-2016
168222,0,0,8,0,25852,0.605,27,0,27392.2032,356.1,25000,2392.2,0,0,0,01-11-2008,19106.22,01-10-2008
169044,17,0,12,0,32438,0.43,23,0,21805.83242,176.82,18499.99,3275.6,30.24,0,0,01-01-2011,636.34,01-12-2010
169254,0,0,9,0,20380,0.481,26,0,18867.74967,471.72,17000,1867.75,0,0,0,01-08-2009,8642.19,01-05-2016
169354,0,0,11,0,38054,0.612,12,0,5894.49,410.34,5400,494.49,0,0,0,01-02-2009,3654.23,01-02-2009
169453,0,0,4,0,25,0.002,4,0,20479.9813,830.27,18500,1979.98,0,0,0,01-02-2009,12618,01-03-2014
169525,0,0,9,0,3305,0.551,10,0,10478.72198,408.08,9000,1448.73,30.00000001,0,0,01-01-2011,1.46,01-01-2011
169793,46,0,11,0,348,0.048,25,0,7894.73,362.64,5558.08,1865,0,471.65,4.71,01-02-2009,530.36,01-11-2009
170488,0,0,6,0,3015,0.253,9,0,5681.902201,454.56,5000,681.9,0,0,0,01-07-2010,933.83,01-07-2010
170528,0,0,9,0,7336,0.719,24,0,14059.38537,760.49,12000,2059.39,0,0,0,01-12-2010,393.41,01-02-2016
170929,44,0,6,0,8644,0.726,14,0,10042.83051,1255.35,9000,1042.83,0,0,0,01-01-2009,6432.48,01-12-2012
171220,0,0,5,0,93,0,8,0,18930.34,326.06,4882.92,2283.17,32.99506554,11731.25,4105.92,01-03-2009,200.01,01-05-2016
171298,0,0,7,0,2698,0.095,17,0,7830.665691,1118.67,7000,830.67,0,0,0,01-12-2010,225.5,01-12-2010
172644,74,0,11,0,19009,0.3,18,0,13996.25553,181.77,12000,1996.26,0,0,0,01-12-2010,391.12,01-11-2011
172802,17,0,7,0,498,0.073,25,0,5698.810312,797.83,5000,698.81,0,0,0,01-12-2010,159.37,01-04-2016
173029,41,70,11,1,10358,0.917,24,0,8311.84,994.18,6335.33,1829.62,0,146.89,1.56,01-04-2010,416.62,01-09-2010
173981,19,0,6,0,2105,0.453,33,0,3701.247745,607.24,3200,501.25,0,0,0,01-04-2010,902.55,01-07-2014
174377,60,0,12,0,2822,0.099,24,0,5480.64559,1769.79,4800,680.65,0,0,0,01-02-2010,1631.54,01-02-2010
175056,0,0,6,0,21004,0.977,35,0,23067.26757,317.17,20000,3067.27,0,0,0,01-01-2010,7446.74,01-06-2014
175147,61,0,17,0,11675,0.758,29,0,2942.427533,2319.43,2400,542.43,0,0,0,01-12-2010,85.43,01-05-2016
175193,0,0,2,0,3933,0.437,3,0,8587.161956,1059.1,7500,1087.16,0,0,0,01-12-2010,242.56,01-12-2010
175582,59,47,6,2,7251,0.806,15,0,12060.06736,753.75,10000,2060.07,0,0,0,01-08-2010,1649.16,01-05-2016
176062,8,0,3,0,88,0.44,17,0,931.5,232.6,678.15,253.35,0,0,0,01-10-2008,93.23,01-05-2016
176206,0,0,4,0,1492,0.332,5,0,3450.932223,862.73,3000,450.93,0,0,0,01-12-2010,100.22,01-05-2011
176610,0,0,8,0,7121,0.337,9,0,3453.794808,873.93,2975,478.8,0,0,0,01-12-2010,98.46,01-12-2010
176942,0,0,8,0,17641,0.695,18,0,19576.92009,800.87,16500,3076.92,0,0,0,01-03-2010,1950.71,01-04-2010
176995,39,0,10,0,30946,0.615,18,0,12770.59,342.9,8471.54,3553.14,0,745.91,7.5,01-02-2009,859.07,01-12-2009
177075,0,0,7,0,0,0,30,0,17016.46038,2206.03,15000,2016.46,0,0,0,01-12-2010,482.31,01-08-2015
177259,0,0,5,0,23391,0.907,14,0,19760.82237,467.87,17950,1810.82,0,0,0,01-01-2009,12719.24,01-01-2009
177913,0,0,11,0,16324,0.48,25,0,7930.939209,396.55,7000,930.94,0,0,0,01-11-2009,2988.95,01-11-2009
178157,0,0,7,0,7104,0.935,25,0,5511.15,47.32,2812.13,2024.47,0,674.55,129.929,01-10-2009,50.03,01-02-2010
178236,0,0,7,0,9273,0.439,10,0,14193.34884,295.69,12000,2173.37,19.97999999,0,0,01-02-2010,4185.78,01-11-2010
178239,0,0,8,0,6718,0.946,11,0,8353.107275,606.59,6999.99,1353.11,0,0,0,01-12-2010,236.06,01-09-2015
178977,0,0,19,0,12017,0.121,55,0,7221.69,21.6,5591.61,1630.08,0,0,0,01-10-2008,802.47,01-05-2016
179020,19,0,9,0,5749,0.432,23,0,10976.02508,207.93,9325,1651.03,0,0,0,01-12-2010,307.06,01-12-2010
179897,6,0,7,0,6530,0.218,13,0,30103.87502,532.25,25000,5103.88,0,0,0,01-12-2010,837.68,01-12-2010
180005,55,0,8,0,2666,0.121,19,0,4444.32909,1861.19,4000,444.33,0,0,0,01-01-2010,1448.33,01-02-2013
180535,43,0,16,0,3761,0.554,27,0,4082.244935,758.07,3500,582.24,0,0,0,01-12-2010,113.99,01-12-2010
180614,73,0,14,0,33698,0.913,24,0,30328.54577,1115.35,24625,5703.55,0,0,0,01-12-2010,845.47,01-05-2016
180675,27,0,21,0,3472,0.045,63,0,13650.38,244.97,8767.32,2675.41,0,2207.65,0,01-03-2009,817.41,01-05-2016
180712,18,0,13,0,14534,0.489,22,0,15179.28358,2814.49,12000,3179.28,0,0,0,01-12-2010,435.85,01-12-2010
181036,0,0,5,0,6703,0.475,22,0,20705.86129,1217.9,18000,2705.86,0,0,0,01-12-2010,580.97,01-12-2010
181590,34,0,10,0,5861,0.538,16,0,14580.70226,668.28,12000,2580.7,0,0,0,01-12-2010,407.18,01-12-2010
181701,11,0,4,0,5061,0.723,6,0,5914.503029,1301.19,5000,914.5,0,0,0,01-12-2009,2054.79,01-02-2010
182089,73,0,11,0,16888,0.395,40,0,24379.7862,926.39,21000,3379.79,0,0,0,01-12-2010,678.74,01-12-2015
182554,30,0,2,0,463,0.926,9,0,4747.534251,1251.45,3999.99,747.54,0,0,0,01-11-2010,15.13,01-03-2016
182589,4,0,2,0,0,0,13,0,10131.52284,754.71,8800,1316.52,15,0,0,01-11-2010,11.4,01-11-2010
182845,0,0,22,0,8283,0.127,39,0,26630.20565,639.12,25000,1630.21,0,0,0,01-09-2008,20210.86,01-11-2013
183801,0,0,9,0,46525,0.936,10,0,18185.5444,918.82,15450,2735.55,0,0,0,01-12-2010,506.84,01-11-2015
183936,0,0,14,0,2650,0.066,18,0,6413.832389,1990.5,5800,613.83,0,0,0,01-04-2010,253.09,01-04-2010
184296,28,0,9,0,17,0.001,15,0,12982.48,141.65,10210.53,2771.95,0,0,0,01-06-2009,898.85,01-05-2016
184562,69,0,12,0,827,0.066,22,0,2609.48,234.74,1732.25,504.18,0,373.05,3.74,01-07-2008,319.54,01-01-2009
184908,0,0,5,0,961,0.26,7,0,1170.657129,542.36,999.99,155.66,15,0,0,01-01-2011,1.43,01-01-2011
185352,0,0,4,0,1554,0.293,4,0,6933.194512,544.75,5999.99,933.21,0,0,0,01-12-2010,193.55,01-12-2010
185684,4,0,8,0,10753,0.523,15,0,14318.87,318.7,10005.99,3756,0,556.88,5.6,01-07-2009,764.64,01-07-2015
186499,0,0,7,0,2227,0.038,37,0,1110.813028,971.96,1000,110.81,0,0,0,01-08-2010,185.8,
186572,62,115,16,1,7606,0.186,39,0,12347.21988,745.98,12000,347.22,0,0,0,01-05-2008,11202.55,01-10-2015
186652,3,0,10,0,8355,0.344,12,0,10817.03,899.78,5058.01,1803.72,0,3955.3,1384.33,01-05-2010,200.22,01-05-2016
186840,0,0,11,0,27293,0.866,14,0,24740.98049,1085.29,20000,4740.98,0,0,0,01-12-2010,693.79,01-12-2010
187464,15,0,11,0,10157,0.262,20,0,11555.4033,1880.13,10000,1555.4,0,0,0,01-12-2010,325.23,01-12-2010
187671,47,0,7,0,4209,0.752,12,0,8654.61,397.39,5262.41,2503.24,0,888.96,8.94,01-10-2008,862.97,01-10-2009
188937,0,0,20,0,0,0,42,0,8110.596545,2509.36,8000,110.6,0,0,0,01-04-2008,609.58,01-02-2011
189379,0,0,8,0,1773,0.05,15,0,2912.210708,1144.08,2800,112.21,0,0,0,01-08-2008,2391.23,01-07-2008
190811,0,0,5,0,949,0.558,8,0,1111.46,1041.37,886.3,174.5,0,50.66,0.63,01-06-2009,62.45,01-05-2016
190846,0,0,8,0,12308,0.436,12,0,7661.88,781.02,5323.38,2338.5,0,0,0,01-10-2008,851.41,01-05-2016
191006,19,0,9,0,7914,0.308,11,0,8802.18,1341.61,7500,1302.18,0,0,0,01-01-2011,236.1,01-12-2010
191730,43,0,5,0,9150,0.963,22,0,24740.97669,2541.7,19999.99,4740.98,0,0,0,01-01-2011,697.12,01-07-2014
192239,0,0,8,0,21777,0.537,14,0,22583.26677,254.07,20000,2583.27,0,0,0,01-07-2009,9417.16,01-03-2010
192299,49,0,11,0,4281,0.63,19,0,19362.44821,943.5,16000,3335.57,26.88,0,0,01-11-2010,1602.87,01-11-2014
192311,0,0,6,0,4475,0.63,10,0,10994.76631,742.15,10000,994.77,0,0,0,01-04-2009,6502.24,01-06-2009
192616,0,0,14,0,25413,0.452,26,0,13865.29434,577.72,12000,1865.29,0,0,0,01-07-2010,2645.13,01-02-2015
193452,0,0,4,0,15043,0.652,25,0,11344.30276,2990.38,10000,1344.3,0,0,0,01-01-2011,331.48,01-03-2016
193586,0,0,7,0,6353,0.395,8,0,10544.50197,737.17,8999.99,1544.51,0,0,0,01-01-2011,294.86,01-03-2013
193630,0,0,6,0,3737,0.558,11,0,4442.805382,1360.61,4000,442.81,0,0,0,01-12-2009,1685.2,01-11-2009
194565,8,0,8,0,11370,0.416,22,0,13800.92888,1737.89,12000,1800.93,0,0,0,01-12-2010,771.89,01-11-2011
194762,19,0,6,0,18403,0.733,9,0,17924.18663,870.11,15450,2474.19,0,0,0,01-07-2009,9021.97,01-07-2009
195618,24,0,8,0,19504,0.773,11,0,7103.957781,740,6000,1103.96,0,0,0,01-05-2010,4.12,01-05-2010
195655,0,0,30,0,10463,0.082,63,0,20705.85042,854.18,17999.99,2705.86,0,0,0,01-01-2011,578.4,01-06-2012
196027,20,0,2,0,2808,0.511,7,0,3432.784025,739.63,3000,432.78,0,0,0,01-12-2010,5.95,01-12-2010
196148,0,0,16,0,6297,0.145,36,0,17163.96246,972.63,15000,2163.96,0,0,0,01-10-2010,1902.2,01-10-2010
196380,0,0,14,0,33060,0.217,23,0,12246.55873,1976.15,11000,1246.56,0,0,0,01-02-2010,9.87,01-02-2010
196428,0,0,6,0,4500,0.13,7,0,3793.02,842.32,2282.72,664.82,74.96207377,770.52,269.6,01-08-2009,155.19,01-05-2016
196521,0,0,6,0,2344,0.098,9,0,21710.02702,298.51,20000,1710.03,0,0,0,01-06-2009,2860.41,01-06-2009
196559,0,0,10,0,2907,0.04,18,0,3335.229263,1695.41,3000,335.23,0,0,0,01-10-2010,9.61,01-10-2010
196574,31,0,20,0,26218,0.287,26,0,10959.49476,547.97,9500,1459.49,0,0,0,01-06-2010,2383.46,01-06-2010
196863,0,0,10,0,5967,0.255,10,0,5158.918623,1338.39,4350,808.92,0,0,0,01-11-2010,10.36,01-04-2011
196910,57,78,7,1,27786,0.855,16,0,7509.82,332.8,6233.81,1276.01,0,0,0,01-03-2010,288.89,01-05-2016
197019,57,78,7,1,27786,0.855,16,0,2092.44,283.96,1650.22,367.25,74.96850339,0,0,01-12-2009,100.22,01-05-2016
197225,9,0,2,0,7335,0.458,19,0,13783.56639,315.87,12000,1745.41,38.15999999,0,0,01-01-2011,770.54,01-05-2016
197360,22,0,6,0,0,0,8,0,7094.10262,946.1,6000,1094.1,0,0,0,01-01-2011,198.7,01-04-2016
197558,54,0,11,0,19210,0.483,25,0,3020.761194,197.62,2675,345.76,0,0,0,01-01-2011,84.87,01-01-2011
197959,0,0,3,0,11601,0.859,6,0,17333.13847,2179.06,15000,2333.14,0,0,0,01-01-2011,484.25,01-05-2016
198285,63,0,5,0,991,0.342,17,0,9167.490701,388.28,7850,1257.49,60.00000002,0,0,01-11-2010,18.67,01-11-2010
198952,15,0,13,0,141287,0.094,44,0,2573.52762,566.18,2500,73.53,0,0,0,01-06-2008,2263.15,01-08-2008
199055,18,0,5,0,199,0.011,15,0,3491.952643,200.69,3000,491.95,0,0,0,01-01-2011,98.84,01-05-2016
199486,0,0,10,0,63580,0.806,19,0,3936.06,1314.27,2827.31,876.19,0,232.56,2.36,01-05-2009,325.38,01-10-2009
199575,0,0,9,0,773,0.048,31,0,4095.399215,895.9,4000,95.4,0,0,0,01-05-2008,3722.88,01-12-2007
199889,9,0,11,0,1042,0.372,16,0,2390.717595,358.61,2000,390.72,0,0,0,01-08-2010,77.64,01-07-2014
200256,9,0,8,0,137,0.032,11,0,13842.17,786.64,11197.58,2604.04,0,40.55,0.59,01-11-2010,406.07,01-04-2011
200600,0,107,4,1,1944,0.474,11,0,8690.585118,1825.35,7500,1190.59,0,0,0,01-01-2011,247.31,01-05-2016
200805,11,0,13,0,16613,0.183,21,0,1878.56,449.89,1186.39,519.21,0,172.96,1.77,01-11-2008,170.72,01-10-2009
200886,0,0,7,0,0,0,7,0,10578.56423,2108.21,9325,1253.56,0,0,0,01-01-2011,300.6,01-01-2011
200912,0,111,9,1,5181,0.978,41,0,11495.17317,2122.53,9400,2080.17,15.00000001,0,0,01-03-2011,204.17,01-03-2011
201285,16,0,8,0,597,0.142,21,0,2296.2633,1761.79,2000,296.27,0,0,0,01-01-2011,75.48,01-11-2013
201479,0,0,42,0,3202,0.011,76,0,7830.662309,2051.02,7000,830.66,0,0,0,01-01-2011,228.16,01-01-2011
201909,0,0,9,0,46086,0.927,10,0,24038.21873,1115.26,20000,4038.22,0,0,0,01-01-2011,671.6,01-11-2015
202270,25,88,13,1,9380,0.441,24,0,1084.63,324.54,665.76,267.67,0,151.2,1.54,01-08-2008,133.55,01-04-2016
202379,0,0,12,0,35944,0.562,21,0,15160.90083,700.56,13025,2135.9,0,0,0,01-01-2011,424.78,01-01-2011
202406,22,0,7,0,0,0,9,0,12237.55048,770.59,9999.99,2237.56,0,0,0,01-01-2011,347.92,01-04-2016
202712,62,0,9,0,7973,0.896,33,0,13158.27006,801.85,11200,1958.27,0,0,0,01-01-2011,370.09,01-01-2011
202720,0,0,6,0,8522,0.217,16,0,10741.74719,2363.18,10000,741.75,0,0,0,01-02-2009,6980.96,01-02-2009
203367,16,0,24,0,62976,0.861,30,0,31565.86822,8028.52,25000,6565.87,0,0,0,01-01-2011,894.15,01-01-2011
203424,0,0,5,0,7429,0.825,9,0,11411.55436,3273.56,9325,2086.55,0,0,0,01-02-2011,336.72,01-02-2011
203532,0,0,2,0,639,0.136,4,0,3505.1,53.95,2474.2,1030.9,0,0,0,01-06-2008,701.12,01-12-2009
203554,36,0,14,0,14903,0.353,48,0,17459.75629,1344.33,14999.99,2459.77,0,0,0,01-01-2011,487.31,01-07-2015
204428,38,0,9,0,2923,0.284,16,0,4807.629375,1231.96,4000,807.63,0,0,0,01-01-2011,137.6,01-07-2011
204576,0,0,12,0,18314,0.506,32,0,11809.38286,1052.59,11500,309.38,0,0,0,01-05-2008,10723.02,01-12-2007
206181,0,0,2,0,150,0.075,5,0,3862.93163,1517.58,3500,362.93,0,0,0,01-04-2010,5.54,01-04-2016
206360,77,0,2,0,0,0,3,0,8653.732987,1412.24,7200,1453.73,0,0,0,01-01-2011,244.62,01-05-2016
206839,15,0,10,0,2475,0.054,32,0,2192.734085,1370.46,2000,192.73,0,0,0,01-10-2009,953.47,01-04-2016
207148,0,0,3,0,1489,0.62,4,0,2382.281123,1219.5,2100,282.28,0,0,0,01-01-2011,73,01-04-2016
207387,0,0,5,0,15368,0.871,6,0,11852.09877,1775.71,10000,1804.32,47.78,0,0,01-01-2011,335.91,01-02-2011
207910,0,0,9,0,21521,0.295,20,0,2507.503437,1378.81,1628.1,226.75,0,652.6534373,231.31,01-02-2010,69.14,01-05-2016
208191,43,0,11,0,4781,0.155,21,0,5011.52,495.04,3887.31,1124.21,0,0,0,01-05-2009,313.3,01-05-2016
208594,12,47,12,1,8473,0.276,29,0,11657.50259,3089.24,10000,1657.5,0,0,0,01-02-2010,3755.3,01-04-2016
208728,33,0,10,0,8494,0.442,13,0,10356.20856,7464.73,8775,1581.21,0,0,0,01-03-2010,3338.15,01-03-2014
208827,0,0,8,0,11333,0.455,24,0,11344.3046,652.3,10000,1344.3,0,0,0,01-01-2011,320.57,01-01-2011
209349,0,0,4,0,9366,0.407,8,0,7308.94,757.54,6306.02,916.72,14.99003808,71.21,16.1224,01-10-2010,225.86,01-04-2016
209392,0,0,9,0,4922,0.306,13,0,2268.427808,1134.21,2000,268.43,0,0,0,01-01-2011,8.63,01-01-2011
209581,15,0,7,0,23129,0.798,19,0,3837.48,107.33,2264.39,954.35,0,618.74,6.19,01-07-2008,536.57,01-01-2009
210194,0,0,13,0,29736,0.802,20,0,4546.311329,1136.58,3800,746.31,0,0,0,01-01-2011,127.74,01-05-2016
210287,0,0,17,0,67232,0.411,30,0,6920.103618,1384.02,6000,920.1,0,0,0,01-01-2011,193.32,01-04-2015
210778,0,0,3,0,0,0,6,0,3329.38039,2524.78,3000,314.38,14.99999998,0,0,01-06-2009,24.97,01-07-2014
210784,0,0,10,0,11496,0.266,20,0,11454.74588,1309.82,9999.99,1454.76,0,0,0,01-01-2011,120.89,01-03-2015
210884,0,0,5,0,6999,0.657,5,0,8223.879531,1644.78,7000,1223.88,0,0,0,01-01-2011,231.24,01-04-2016
211126,12,0,4,0,4863,0.695,6,0,2558.352222,1250.11,2200,358.35,0,0,0,01-12-2009,959.43,01-02-2010
211133,0,57,8,1,12229,0.906,15,0,582.5816055,553.45,500,67.58,15,0,0,01-07-2009,255.57,01-07-2009
211586,0,0,4,0,2325,0.082,7,0,4301.985404,4248.21,4000,301.99,0,0,0,01-04-2009,2679.13,01-04-2009
211723,0,0,2,0,14653,0.951,8,0,2135.14,417.83,1353.01,479.57,0,302.56,3.06,01-08-2008,262.26,01-12-2009
211860,0,0,7,0,4286,0.404,9,0,8508.228536,2638.33,7500,1008.23,0,0,0,01-01-2011,249.67,01-11-2012
212737,0,0,10,0,8009,0.685,17,0,9591.804505,2250.67,8000,1576.8,15,0,0,01-03-2011,20.55,01-03-2011
212894,0,0,5,0,2353,0.124,7,0,1708.74,998.7,1351.31,271.41,0,86.02,0.98,01-05-2009,101.47,01-12-2009
213020,0,0,13,0,6634,0.094,29,0,7817.990752,586.35,7000,817.99,0,0,0,01-05-2010,1917.74,01-02-2014
213427,63,0,3,0,0,0,11,0,1375.913459,1375.91,1200,175.91,0,0,0,01-02-2010,446.66,01-06-2010
213551,32,0,5,0,5608,0.471,10,0,8891.963908,545.38,7500,1391.96,0,0,0,01-01-2011,248.61,01-01-2011
213732,33,0,10,0,13649,0.424,17,0,6119.25,175.49,3799.52,1590.16,0,729.57,7.32,01-09-2008,673.79,01-10-2009
213846,27,0,10,0,9973,0.338,28,0,2493.66127,890.68,2450,43.66,0,0,0,01-03-2008,2414.08,01-11-2010
214363,0,0,12,0,16502,0.63,17,0,17971.19376,3439.78,15000,2946.27,24.93000002,0,0,01-02-2011,501.05,01-01-2011
214388,0,0,7,0,15773,0.95,16,0,9689.47,3435.96,6541.28,3113.6,34.58573556,0,0,01-04-2009,698.92,01-05-2016
214572,0,0,4,0,3326,0.143,13,0,28495.61291,1225.4,25000,3495.61,0,0,0,01-03-2010,8473.6,01-03-2010
214968,0,0,5,0,7263,0.39,9,0,10428.70728,2721.87,9000,1428.71,0,0,0,01-01-2011,297.88,01-04-2016
215142,0,0,7,0,3451,0.194,10,0,9529.172183,2892.78,8400,1129.17,0,0,0,01-01-2011,279.69,01-01-2011
215531,0,0,17,0,16770,0.507,22,0,4192.553113,1832.28,3500,692.55,0,0,0,01-12-2010,88.99,01-03-2015
215577,0,0,6,0,17042,0.751,10,0,10573.56634,1810.67,9000,1573.57,0,0,0,01-01-2011,301.72,01-01-2011
215865,47,0,13,0,10686,0.494,32,0,20282.04132,2507.87,16800,3482.04,0,0,0,01-01-2011,567.29,01-10-2014
215897,36,0,5,0,45,0.004,10,0,11325.28305,1528.91,10000,1325.28,0,0,0,01-03-2010,3679.27,01-02-2010
216013,41,0,5,0,3247,0.333,7,0,8304.095376,1169.88,7199.99,1104.1,0,0,0,01-01-2011,232.08,01-08-2015
216083,21,0,16,0,27839,0.727,25,0,23176.0234,3835.08,21000,2176.02,0,0,0,01-10-2008,17339.91,01-10-2008
216181,0,0,8,0,0,0,18,0,11239.64283,2023.18,10000,1239.64,0,0,0,01-01-2011,314.2,01-01-2011
216508,0,0,35,0,17246,0.137,48,0,9034.177378,2456.17,8000,1034.18,0,0,0,01-01-2011,260.83,01-01-2011
216540,47,0,9,0,14036,0.644,21,0,18521.53614,1577.15,15000,3521.54,0,0,0,01-01-2011,521.82,01-12-2013
216698,38,0,8,0,5643,0.607,28,0,526.3322407,526.33,500,26.33,0,0,0,01-11-2008,180.61,01-12-2008
216940,0,0,7,0,17850,0.663,36,0,13399.6738,1262.28,11200,2199.67,0,0,0,01-01-2011,373.21,01-05-2016
217041,0,0,13,0,8382,0.204,20,0,11242.19229,899.48,10000,1242.19,0,0,0,01-10-2009,4835.56,01-08-2014
217100,39,0,13,0,24280,0.934,38,0,18069.3712,12013.69,13875,4194.37,0,0,0,01-09-2010,2448.29,01-12-2010
217118,0,0,9,0,8375,0.91,9,0,14886.31569,620.92,12499.99,2386.33,0,0,0,01-01-2011,415.69,01-01-2011
217723,0,0,10,0,6437,0.286,19,0,17459.75711,902.64,14999.99,2459.76,0,0,0,01-01-2011,489.14,01-01-2011
217788,34,0,15,0,16890,0.64,29,0,11075.3578,1501.4,9299.99,1775.37,0,0,0,01-01-2011,310.73,01-02-2013
217987,0,0,2,0,887,0.386,5,0,4699.377677,4643.28,4000,699.38,0,0,0,01-01-2011,134.81,01-01-2011
218282,0,0,14,0,17771,0.521,20,0,3704.86,243.7,2640.53,1064.33,0,0,0,01-12-2008,370.59,01-05-2016
218325,4,0,10,0,13115,0.423,22,0,17127.72395,1070.48,16000,1127.72,0,0,0,01-08-2008,13894.32,01-08-2008
218331,0,0,3,0,5028,0.121,4,0,7985.41,1097.34,6690.88,1113.74,31.21951223,149.57,1.68,01-03-2010,640.05,01-07-2010
218343,0,111,4,1,1,0.002,8,0,1517.66,1111.19,1165.84,303.65,0,48.17,0.62,01-11-2009,140.34,01-03-2010
218680,0,0,9,0,10251,0.33,11,0,15837.04533,795.26,13500,2337.05,0,0,0,01-12-2010,4.95,01-11-2010
219000,0,0,12,0,6566,0.486,36,0,6320.252182,1120.41,5500,820.25,0,0,0,01-01-2011,376.23,01-01-2011
219070,56,0,16,0,9516,0.634,21,0,6981.616732,5061.67,6000,981.62,0,0,0,01-09-2010,14.2,01-09-2010
219178,60,0,5,0,2126,0.064,8,0,5956.081936,1622.82,4999.99,956.09,0,0,0,01-03-2011,5.38,01-02-2011
219315,50,0,9,0,7209,0.381,30,0,3247.74,128.08,2270.63,977.11,0,0,0,01-10-2008,406.07,01-05-2016
219425,70,0,31,0,7180,0.344,37,0,2041.95,978.71,1546.41,419.24,59.89023416,16.41,5.83,01-02-2010,82.71,01-04-2016
219967,0,0,6,0,7386,0.424,11,0,6806.118745,1109.93,6000,806.12,0,0,0,01-02-2011,189.5,01-05-2016
220023,0,0,9,0,6035,0.19,47,0,2053.046429,1747.86,1850,203.05,0,0,0,01-09-2010,3.53,01-08-2010
220873,0,0,11,0,28653,0.893,16,0,5232.92,926.61,3423.26,1514.12,0,295.54,2.99,01-07-2009,100.29,01-12-2009
221264,2,0,12,0,49459,0.888,45,0,17877.41305,536.32,15000,2827.56,49.86,0,0,01-10-2012,576.87,01-10-2012
221301,8,0,14,0,22738,0.308,37,0,24252.07319,633.86,22000,2252.07,0,0,0,01-01-2009,16875.62,01-01-2009
222179,0,0,15,0,24406,0.403,51,0,5860.77,471.54,4735.74,1079.4,0,45.63,15.98,01-09-2009,306.18,01-05-2016
222488,0,0,11,0,25946,0.379,32,0,20965.61911,481.64,18500,2465.62,0,0,0,01-03-2010,1.62,01-03-2010
222492,35,0,3,0,0,0,20,0,22075.41171,724.4,18900,3175.41,0,0,0,01-10-2011,457.35,01-11-2011
222829,0,104,10,1,4765,0.165,32,0,16608.25963,1624.17,14400,2208.26,0,0,0,01-02-2011,461.98,01-02-2016
223015,9,0,13,0,15222,0.773,16,0,30303.20243,3851.05,24000,6303.2,0,0,0,01-02-2011,852.07,01-05-2016
223308,23,90,7,1,8035,0.505,24,0,8826.723137,1176.9,7500,1326.72,0,0,0,01-02-2011,262.84,01-02-2011
223345,46,0,10,0,14214,0.394,21,0,6789.28,60,5322.76,1466.52,0,0,0,01-04-2009,452.67,01-05-2016
223626,0,0,13,0,23442,0.421,28,0,23388.13123,2000.98,20000,3388.13,0,0,0,01-02-2011,651.26,01-09-2012
223992,0,0,21,0,101443,0.137,43,0,8144.508608,1640.22,7200,944.51,0,0,0,01-09-2010,1344.08,01-09-2010
224210,0,0,7,0,25988,0.988,24,0,17913.07722,983.28,15000,2913.08,0,0,0,01-12-2010,3.98,01-02-2014
224381,15,0,13,0,51039,0.938,33,0,32241.16,2255.09,15348.13,6764.61,44.03599991,10084.39,1367.7608,01-07-2010,880.88,01-11-2010
224541,46,0,8,0,23370,0.7,23,0,21073.33692,842.94,20000,1073.34,0,0,0,01-07-2008,17780.31,01-01-2014
224614,0,0,17,0,119420,0.951,26,0,8336.311783,2193.16,7000,1336.31,0,0,0,01-02-2011,237.97,01-01-2016
224894,59,0,2,0,0,0,8,0,9252.222945,896.31,8000,1252.22,0,0,0,01-08-2010,8.07,01-05-2016
224984,0,0,6,0,15564,0.566,7,0,5650.292855,2530.86,4800,850.29,0,0,0,01-10-2010,781.17,01-10-2014
225054,0,0,15,0,13686,0.487,28,0,10816.7109,1682.6,9000,1816.71,0,0,0,01-02-2011,256.11,01-09-2014
225812,26,0,10,0,6921,0,27,0,23208.16065,1276.45,20000,3208.16,0,0,0,01-08-2010,84.32,01-07-2010
225897,0,0,4,0,4220,0.534,5,0,4626.141666,4047.87,4000,626.14,0,0,0,01-08-2010,15.37,01-07-2010
226154,0,0,17,0,29877,0.756,44,0,6145.854768,3195.85,5000,1145.85,0,0,0,01-02-2011,177.49,01-01-2011
226735,0,0,9,0,21573,0.737,26,0,810.16,600.48,566.42,243.74,0,0,0,01-10-2008,101.52,01-05-2016
226780,18,0,4,0,18316,0.81,14,0,4785.98,543.05,3381.47,1349.7,54.8007511,0,0,01-06-2009,400.22,01-05-2016
227383,0,0,5,0,1458,0.18,27,0,12202.10933,2316.14,10800,1402.11,0,0,0,01-02-2011,404.57,01-01-2011
227538,70,53,8,1,3179,0.11,10,0,13777.70649,1004.46,12000,1777.71,0,0,0,01-02-2011,385.05,01-01-2011
227568,0,0,4,0,4365,0.514,12,0,13660.10174,1360.68,12800,860.1,0,0,0,01-01-2009,9628.44,01-01-2010
